issueDate,targetDate,leadDays,windowId,modelId,weightedAnomalyF,coveragePct,extremeCount,sampledWeight,locationCount,sampledValidHoursUtc,qualifies,source
2026-02-24,2026-02-26,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,8.251,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-24,2026-02-27,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,5,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-24,2026-03-03,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,3.235,0.17,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-24,2026-03-04,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,6.347,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-24,2026-03-05,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,9.822,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-24,2026-03-06,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.659,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-25,2026-02-26,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,7.326,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-25,2026-02-27,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,8.664,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-25,2026-02-28,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,13.398,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-25,2026-03-04,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,2.156,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-25,2026-03-05,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.813,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-25,2026-03-06,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,15.798,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-25,2026-03-07,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,16.363,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-26,2026-02-27,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,8.384,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-26,2026-02-28,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,12.348,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-26,2026-03-01,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,8.798,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-26,2026-03-05,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,8.387,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-26,2026-03-06,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,13.48,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-26,2026-03-07,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.865,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-26,2026-03-08,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,16.111,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-27,2026-02-28,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,12.435,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-27,2026-03-01,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,7.958,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-27,2026-03-02,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,3.617,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-27,2026-03-06,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.98,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-27,2026-03-07,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,21.017,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-27,2026-03-08,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,20.977,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-27,2026-03-09,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,23.69,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-28,2026-03-01,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,8.026,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-28,2026-03-02,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,4.069,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-28,2026-03-03,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,3.519,0.104,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-28,2026-03-07,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,21.265,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-28,2026-03-08,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.247,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-28,2026-03-09,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,18.884,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-02-28,2026-03-10,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,14.808,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-01,2026-03-02,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,2.903,0.104,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-01,2026-03-03,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,3.82,0.16,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-01,2026-03-04,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,10.139,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-01,2026-03-08,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.444,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-01,2026-03-09,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,19.26,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-01,2026-03-10,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,19.598,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-01,2026-03-11,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,18.37,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-02,2026-03-03,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,3.735,0.16,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-02,2026-03-04,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,9.972,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-02,2026-03-05,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,13.624,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-02,2026-03-09,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,16.702,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-02,2026-03-10,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,20.619,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-02,2026-03-11,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.874,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-02,2026-03-12,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,11.052,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-03,2026-03-04,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,11.329,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-03,2026-03-05,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,13.713,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-03,2026-03-06,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.703,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-03,2026-03-10,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,20.578,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-03,2026-03-11,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,25.755,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-03,2026-03-12,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,16.389,0.047,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-03,2026-03-13,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,2.151,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-04,2026-03-05,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,14.237,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-04,2026-03-06,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.963,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-04,2026-03-07,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,18.66,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-04,2026-03-11,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,27.732,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-04,2026-03-12,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.887,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-04,2026-03-13,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,2.724,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-04,2026-03-14,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,8.149,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-06,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,14.951,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-07,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,18.242,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-08,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,13.838,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-12,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,17.646,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-13,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,5.087,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-14,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.5,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-05,2026-03-15,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,6.885,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-06,2026-03-07,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,18.684,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-06,2026-03-08,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.083,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-06,2026-03-09,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,18.358,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-06,2026-03-13,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,4.407,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-06,2026-03-14,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.545,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-06,2026-03-15,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,13.127,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-06,2026-03-16,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,14.573,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-07,2026-03-08,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.499,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-07,2026-03-09,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,18.998,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-07,2026-03-10,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,23.46,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-07,2026-03-14,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.785,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-07,2026-03-15,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.819,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-07,2026-03-16,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,5.884,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-07,2026-03-17,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,2.526,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-08,2026-03-09,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,19.173,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-08,2026-03-10,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,23.691,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-08,2026-03-11,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,23.748,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-08,2026-03-15,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,11.427,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-08,2026-03-16,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,6.937,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-08,2026-03-17,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,4.583,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-08,2026-03-18,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-1.973,0.151,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-09,2026-03-10,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,22.539,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-09,2026-03-11,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,23.047,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-09,2026-03-12,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.326,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-09,2026-03-16,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,11.973,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-09,2026-03-17,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.108,0.151,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-09,2026-03-18,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-8.436,0.519,1,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-09,2026-03-19,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-4.416,0.481,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-10,2026-03-11,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,23.101,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-10,2026-03-12,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.733,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-10,2026-03-13,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,2.95,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-10,2026-03-17,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-4.993,0.538,4,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-10,2026-03-18,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-9.149,0.689,4,1.06,18,0,true,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-10,2026-03-19,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-0.133,0.321,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-10,2026-03-20,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,13.03,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-11,2026-03-12,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,15.525,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-11,2026-03-13,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,2.796,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-11,2026-03-14,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,5.594,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-11,2026-03-18,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-7.928,0.472,1,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-11,2026-03-19,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-3.152,0.425,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-11,2026-03-20,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,8.328,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-11,2026-03-21,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.271,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-12,2026-03-13,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,2.125,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-12,2026-03-14,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,5.203,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-12,2026-03-15,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,7.294,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-12,2026-03-19,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-2.4,0.151,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-12,2026-03-20,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.908,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-12,2026-03-21,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,11.968,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-12,2026-03-22,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,5.584,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-13,2026-03-14,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,4.595,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-13,2026-03-15,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,6.358,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-13,2026-03-16,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,10.189,0.038,1,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-13,2026-03-20,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.869,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-13,2026-03-21,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,16.812,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-13,2026-03-22,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,15.214,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-13,2026-03-23,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,4.015,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-14,2026-03-15,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,7.367,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-14,2026-03-16,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,9.956,0.038,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-14,2026-03-17,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-2.216,0.528,8,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-14,2026-03-21,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,15.296,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-14,2026-03-22,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.472,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-14,2026-03-23,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-1.738,0.217,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-14,2026-03-24,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,7.698,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-15,2026-03-16,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,10.445,0.038,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-15,2026-03-17,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-2.756,0.528,7,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-15,2026-03-18,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-9.222,0.632,2,1.06,18,0,true,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-15,2026-03-22,7,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,14.479,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-15,2026-03-23,8,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,-0.803,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-15,2026-03-24,9,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,1.728,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-15,2026-03-25,10,rumor,ncep-aigfs-025-00z-openmeteo-single-runs,10.466,0,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-16,2026-03-17,1,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-2.495,0.528,6,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-16,2026-03-18,2,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-9.654,0.632,5,1.06,18,0,true,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
2026-03-16,2026-03-19,3,selloff,ncep-aigfs-025-00z-openmeteo-single-runs,-1.436,0.151,0,1.06,18,0,false,"Open-Meteo Single Runs API, model ncep_aigfs025, temperature_2m"
